Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
3,female,0.3861956657898033,0,0,350407,0.0007538037374988645,,S
2,male,0.5740949517725166,0,0,28403,0.0011205587184421981,,S
2,male,0.2859827132656896,0,0,244278,0.0005582010809957534,,S
2,female,0.3486158085932607,0,0,240929,0.000680452741310198,,S
3,male,0.4864086183139171,0,0,STON/O 2. 3101289,0.0009494063940019758,,S
3,male,0.32356257046223225,0,0,341826,0.0006315520771844202,,S
3,female,0.26092947513466114,1,0,4137,0.0005093004168699757,,S
3,male,0.3486158085932607,1,0,STON/O2. 3101279,0.000680452741310198,,S
3,female,0.24840285606914692,0,0,315096,0.00048485008480708675,,S
2,male,0.42377552298634596,1,0,28664,0.0008271547336875313,,S
3,male,0.6367280471000877,0,0,347064,0.0012428103787566426,,S
2,male,0.035450331955405236,1,1,29106,6.919443973797557e-05,,S
3,male,0.26092947513466114,0,0,312992,0.0005093004168699757,,S
3,female,0.37218010356136805,3,1,4133,0.0007264471819317893,,S
3,male,0.37218010356136805,0,0,349222,0.0007264471819317893,,S
3,male,0.37218010356136805,0,0,394140,0.0007264471819317893,,Q
1,female,0.41124890392083174,1,0,19928,0.0008027044016246424,C78,Q
2,male,0.37218010356136805,0,0,239853,0.0007264471819317893,,S
3,male,0.5490417136414881,0,0,STON/O 2. 3101269,0.0010716580543164201,,S
3,female,0.37218010356136805,0,0,343095,0.0007264471819317893,,S
2,female,0.42377552298634596,1,1,28220,0.0008271547336875313,,S
2,female,0.22334961793811847,0,2,250652,0.00043594942068130894,,S
2,male,0.3736690467242891,0,0,28228,0.0007293534054359757,,S
3,female,0.12313666541400477,0,2,345773,0.00024034676417819786,,S
3,male,0.37218010356136805,0,0,349254,0.0007264471819317893,,C
3,male,0.26092947513466114,0,0,A/5. 13032,0.0005093004168699757,,Q
3,male,0.36114242765877486,0,0,315082,0.0007049030733730868,,S
3,female,0.3486158085932607,1,1,347080,0.000680452741310198,,S
3,male,0.22334961793811847,1,1,370129,0.00043594942068130894,,S
3,male,0.37218010356136805,0,0,A/4. 34244,0.0007264471819317893,,S
2,female,0.3486158085932607,1,0,2003,0.000680452741310198,,S
2,female,0.2358762370036327,0,0,250655,0.0004603997527441978,,S
3,male,0.37218010356136805,0,0,364851,0.0007264471819317893,,Q
3,male,0.3987222848553175,0,0,SOTON/O.Q. 392078,0.0007782540695617535,E10,S
1,male,0.3486158085932607,0,0,110564,0.000680452741310198,C52,S
3,female,0.37218010356136805,1,0,376564,0.0007264471819317893,,S
2,female,0.5239884755104597,1,0,SC/AH 3085,0.0010227573901906424,,S
3,male,0.21082299887260428,0,0,STON/O 2. 3101274,0.00041149908861842007,,S
1,male,0.6242014280345735,1,0,13507,0.0012183600466937536,E44,S
1,female,0.17324314167606164,1,2,113760,0.00033814809242975344,B96 B98,S
3,female,0.26092947513466114,2,2,W./C. 6608,0.0005093004168699757,,S
2,female,0.2985093323312038,2,3,29106,0.0005826514130586424,,S
1,male,0.7995740949517726,1,4,19950,0.0015606646955741983,C23 C25 C27,S
2,male,0.3861956657898033,0,0,C.A. 18723,0.0007538037374988645,,S
2,female,0.5615683327070023,1,1,F.C.C. 13529,0.0010961083863793091,,S
3,male,0.24840285606914692,0,0,345769,0.00048485008480708675,,S
3,male,0.311035951396718,1,0,347076,0.0006071017451215313,,S
2,female,0.3486158085932607,0,0,230434,0.000680452741310198,,S
3,male,0.37218010356136805,0,0,65306,0.0007264471819317893,,S
1,male,0.04797695102091946,0,2,33638,9.364477180086447e-05,A34,S
2,female,0.16071652261054742,0,1,250644,0.0003136977603668645,,S
1,male,0.42377552298634596,0,0,113794,0.0008271547336875313,,S
3,female,0.06050357008643367,2,1,2666,0.00011809510386375336,,C
1,male,0.6492546661656019,0,0,113786,0.0012672607108195314,C104,S
2,male,0.4488287611173744,1,2,C.A. 34651,0.0008760553978133091,,S
3,male,0.37218010356136805,1,0,65303,0.0007264471819317893,,S
1,male,0.3736690467242891,0,0,113051,0.0007293534054359757,C111,C
1,male,0.6116748089690592,1,0,17453,0.0011939097146308646,C92,C
3,male,0.37218010356136805,0,0,A/5 2817,0.0007264471819317893,,S
3,male,0.36114242765877486,0,0,349240,0.0007049030733730868,,C
1,male,0.8121007140172868,0,0,13509,0.001585115027637087,E38,S
1,female,0.37218010356136805,1,0,17464,0.0007264471819317893,D21,S
2,female,0.6242014280345735,0,0,F.C.C. 13531,0.0012183600466937536,,S
3,male,0.37218010356136805,0,0,371060,0.0007264471819317893,,Q
1,male,0.599148189903545,0,0,19952,0.0011694593825679759,E12,S
3,male,0.42377552298634596,0,0,364506,0.0008271547336875313,,S
1,male,0.5866215708380308,0,0,111320,0.0011450090505050869,E63,S
2,male,0.599148189903545,0,0,234360,0.0011694593825679759,,S
3,male,0.37218010356136805,0,0,A/S 2816,0.0007264471819317893,,S
3,male,0.47388199924840285,0,0,SOTON/O.Q. 3101306,0.0009249560619390869,,S
2,male,0.37218010356136805,0,0,239853,0.0007264471819317893,,S
1,male,0.6993611424276588,0,0,113792,0.001365062039071087,,S
3,male,0.37218010356136805,0,0,36209,0.0007264471819317893,,Q
3,female,0.007265439057998246,2,1,2666,1.4181192596475559e-05,,C
3,male,0.37218010356136805,0,0,323592,0.0007264471819317893,,S
3,male,0.47388199924840285,0,0,315089,0.0009249560619390869,,S
2,female,0.41124890392083174,1,2,C.A. 34651,0.0008027044016246424,,S
2,female,0.2859827132656896,0,0,SC/AH Basle 541,0.0005582010809957534,D,C
3,female,0.27345609420017536,0,0,7553,0.0005337507489328646,,S
1,male,0.37218010356136805,0,0,110465,0.0007264471819317893,A14,S
2,male,0.42377552298634596,1,0,31027,0.0008271547336875313,,S
3,male,0.36114242765877486,1,0,3460,0.0007049030733730868,,S
3,male,0.27345609420017536,0,0,350060,0.0005337507489328646,,S
3,female,0.02292371288989102,0,1,3101298,4.4744107675086685e-05,,S
3,male,0.11061004634849055,5,2,CA 2144,0.00021589643211530896,,S
2,male,0.37218010356136805,0,0,239854,0.0007264471819317893,,S
3,male,0.6242014280345735,0,0,A/5 3594,0.0012183600466937536,,S
3,female,0.7870474758862583,0,0,4134,0.0015362143635113093,,S
1,male,0.311035951396718,1,0,11967,0.0006071017451215313,B49,C
3,female,0.37218010356136805,3,1,4133,0.0007264471819317893,,S
1,female,0.4363021420518602,1,0,19943,0.0008516050657504202,C93,S
1,male,0.7244143805586872,0,0,11771,0.0014139627031968648,B37,C
3,male,0.3736690467242891,0,0,A.5. 18509,0.0007293534054359757,,S
3,male,0.11061004634849055,1,1,C.A. 37671,0.00021589643211530896,,S
3,male,0.37218010356136805,1,0,65304,0.0007264471819317893,,S
3,male,0.26092947513466114,0,0,SOTON/OQ 3101317,0.0005093004168699757,,S
1,male,0.6868345233621446,0,0,113787,0.001340611707008198,C30,S
1,male,0.887260428410372,0,0,PC 17609,0.0017318170200144203,,C
3,male,0.26092947513466114,0,0,A/4 45380,0.0005093004168699757,,S
3,male,0.37218010356136805,0,0,2627,0.0007264471819317893,,C
1,female,0.6743079042966303,1,0,36947,0.0013161613749453093,D20,C
3,male,0.37218010356136805,0,0,C.A. 6212,0.0007264471819317893,,S
1,female,0.311035951396718,1,2,113781,0.0006071017451215313,C22 C26,S
3,male,0.2985093323312038,0,0,350035,0.0005826514130586424,,S
3,male,0.21082299887260428,0,0,315086,0.00041149908861842007,,S
3,female,0.26092947513466114,0,0,364846,0.0005093004168699757,,Q
3,female,0.37218010356136805,0,0,330909,0.0007264471819317893,,Q
3,female,0.46135538018288863,0,0,4135,0.000900505729876198,,S
1,female,0.19829637980709008,0,0,110152,0.00038704875655553125,B79,S
1,male,0.22334961793811847,1,0,PC 17758,0.00043594942068130894,C65,C
2,female,0.41124890392083174,0,2,26360,0.0008027044016246424,,S
1,male,0.37218010356136805,0,0,111427,0.0007264471819317893,,S
3,male,0.3486158085932607,0,0,C 4001,0.000680452741310198,,S
3,male,0.32356257046223225,0,0,1601,0.0006315520771844202,,S
3,male,0.36114242765877486,0,0,382651,0.0007049030733730868,,Q
3,male,0.37218010356136805,0,0,SOTON/OQ 3101316,0.0007264471819317893,,S
1,male,0.4488287611173744,0,0,PC 17473,0.0008760553978133091,E25,S
1,female,0.6743079042966303,1,0,PC 17603,0.0013161613749453093,,C
3,male,0.2985093323312038,0,0,349209,0.0005826514130586424,,S
1,male,0.5866215708380308,0,0,36967,0.0011450090505050869,D46,S
2,female,0.42377552298634596,0,0,C.A. 34260,0.0008271547336875313,F33,S
3,male,0.37218010356136805,0,0,371110,0.0007264471819317893,,Q
2,female,0.4488287611173744,1,0,226875,0.0008760553978133091,,S
3,male,0.3987222848553175,0,0,349242,0.0007782540695617535,,S
1,female,0.3736690467242891,0,0,12749,0.0007293534054359757,B73,S
3,male,0.27345609420017536,0,0,349252,0.0005337507489328646,,S
3,male,0.37218010356136805,0,0,2624,0.0007264471819317893,,C
1,female,0.5490417136414881,0,1,111361,0.0010716580543164201,B18,C
3,male,0.37218010356136805,0,0,2700,0.0007264471819317893,,C
3,male,0.5051985469121884,0,0,367232,0.0009860818920963091,,Q
2,female,0.6242014280345735,0,0,W./C. 14258,0.0012183600466937536,,S
1,male,0.37218010356136805,0,0,PC 17483,0.0007264471819317893,C95,S
3,male,0.4864086183139171,0,0,3101296,0.0009494063940019758,,S
2,male,0.2859827132656896,2,1,29104,0.0005582010809957534,,S
2,female,0.02292371288989102,1,1,26360,4.4744107675086685e-05,,S
3,male,0.37218010356136805,0,0,2641,0.0007264471819317893,,C
3,male,0.21082299887260428,1,1,2690,0.00041149908861842007,,C
3,female,0.37218010356136805,0,2,2668,0.0007264471819317893,,C
3,female,0.3736690467242891,0,0,315084,0.0007293534054359757,,S
2,female,0.08555680821746212,0,2,F.C.C. 13529,0.00016699576798953118,,S
1,male,0.5615683327070023,0,0,113050,0.0010961083863793091,B38,S
1,female,0.3736690467242891,0,0,PC 17761,0.0007293534054359757,,C
3,male,0.37218010356136805,0,0,364498,0.0007264471819317893,,S
1,female,0.27345609420017536,0,2,13568,0.0005337507489328646,B39,C
1,female,0.4488287611173744,0,2,WE/P 5735,0.0008760553978133091,B22,S
3,female,0.11061004634849055,4,2,347082,0.00021589643211530896,,S
3,female,0.13566328447951898,4,2,347082,0.0002647970962410867,,S
2,male,0.3987222848553175,1,0,2908,0.0007782540695617535,,S
1,male,0.6242014280345735,1,0,PC 17761,0.0012183600466937536,C86,C
1,male,0.7995740949517726,0,0,693,0.0015606646955741983,,S
2,female,0.2358762370036327,1,0,2908,0.0004603997527441978,,S
2,male,0.37218010356136805,0,0,SC/PARIS 2146,0.0007264471819317893,,C
3,male,0.41124890392083174,1,1,363291,0.0008027044016246424,,S
2,male,0.09808342728297632,1,1,C.A. 33112,0.00019144610005242005,,S
1,male,0.21082299887260428,0,2,17421,0.00041149908861842007,C70,C
2,male,0.33608918952774647,0,0,244358,0.000656002409247309,,S
3,male,0.37218010356136805,0,0,330979,0.0007264471819317893,,Q
3,male,0.27345609420017536,0,0,2620,0.0005337507489328646,,C
3,female,0.27345609420017536,0,0,347085,0.0005337507489328646,,S
1,male,0.7745208568207441,0,0,113807,0.0015117640314484206,,S
1,female,0.599148189903545,1,0,11755,0.0011694593825679759,A16,C
1,male,0.37218010356136805,0,0,PC 17757,0.0007264471819317893,,C
1,female,0.4864086183139171,1,1,110413,0.0009494063940019758,E67,S
3,female,0.4488287611173744,1,0,345572,0.0008760553978133091,,S
3,male,0.37218010356136805,0,0,372622,0.0007264471819317893,,Q
3,male,0.4989352373794313,0,0,349251,0.0009738567260648647,,S
2,male,0.3486158085932607,0,0,218629,0.000680452741310198,,S
3,male,0.37218010356136805,0,0,SOTON/OQ 392082,0.0007264471819317893,,S
3,female,0.37218010356136805,0,0,SOTON/O.Q. 392087,0.0007264471819317893,,S
3,male,0.2985093323312038,2,0,A/4 48871,0.0005826514130586424,,S
3,male,0.2358762370036327,0,0,349205,0.0004603997527441978,,S
3,female,0.36114242765877486,0,4,349909,0.0007049030733730868,,S
3,male,0.37218010356136805,0,0,2686,0.0007264471819317893,,C
3,male,0.3987222848553175,0,0,350417,0.0007782540695617535,,S
2,male,0.7745208568207441,0,0,S.W./PP 752,0.0015117640314484206,,S
1,female,0.6617812852311161,2,0,11769,0.0012917110428824203,C101,S
1,male,0.4488287611173744,0,0,PC 17474,0.0008760553978133091,E25,S
3,female,0.37218010356136805,0,0,14312,0.0007264471819317893,,Q
3,male,0.19829637980709008,0,0,A/4. 20589,0.00038704875655553125,,S
3,male,0.2358762370036327,0,0,358585,0.0004603997527441978,,S
2,female,0.42377552298634596,0,0,243880,0.0008271547336875313,,S
1,female,0.4864086183139171,1,0,13507,0.0009494063940019758,E44,S
3,female,0.37218010356136805,1,0,2689,0.0007264471819317893,,C
3,male,0.3987222848553175,0,0,STON/O 2. 3101286,0.0007782540695617535,,S
2,female,0.311035951396718,1,1,237789,0.0006071017451215313,,S
1,female,0.4864086183139171,1,1,17421,0.0009494063940019758,C68,C
2,male,0.6743079042966303,0,0,28403,0.0013161613749453093,,S
1,male,0.4488287611173744,0,0,13049,0.0008760553978133091,A10,C
3,male,0.37218010356136805,0,0,3411,0.0007264471819317893,,C
1,female,0.22334961793811847,0,2,110413,0.00043594942068130894,E68,S
2,male,0.5866215708380308,0,0,237565,0.0011450090505050869,,S
1,male,0.7494676186897157,1,1,13567,0.0014628633673226426,B41,C
3,male,0.27345609420017536,0,0,14973,0.0005337507489328646,,S
3,male,0.37218010356136805,0,0,A./5. 3235,0.0007264471819317893,,S
3,male,0.4363021420518602,0,0,STON/O 2. 3101273,0.0008516050657504202,,S
1,female,0.6492546661656019,1,0,36947,0.0012672607108195314,D20,C
3,male,0.5866215708380308,0,0,A/5 3902,0.0011450090505050869,,S
3,female,0.37218010356136805,0,2,364848,0.0007264471819317893,,Q
2,male,0.46135538018288863,1,0,SC/AH 29037,0.000900505729876198,,S
3,male,0.4488287611173744,1,1,345773,0.0008760553978133091,,S
2,female,0.37218010356136805,0,0,248727,0.0007264471819317893,,S
3,male,0.6116748089690592,0,0,LINE,0.0011939097146308646,,S
3,male,0.37218010356136805,0,0,2664,0.0007264471819317893,,C
1,male,0.6116748089690592,1,0,PC 17485,0.0011939097146308646,A20,C
2,female,0.2985093323312038,2,1,243847,0.0005826514130586424,,S
3,male,0.37218010356136805,0,0,349214,0.0007264471819317893,,S
1,male,0.37218010356136805,0,0,113796,0.0007264471819317893,,S
3,male,0.5490417136414881,0,0,364511,0.0010716580543164201,,S
1,male,0.4363021420518602,0,0,111426,0.0008516050657504202,,C
3,male,0.4488287611173744,1,0,349910,0.0008760553978133091,,S
3,male,0.3736690467242891,0,0,349246,0.0007293534054359757,,S
1,male,0.33608918952774647,0,0,113804,0.000656002409247309,,S
2,female,0.27345609420017536,1,2,SC/Paris 2123,0.0005337507489328646,,C
1,female,0.4989352373794313,0,0,PC 17582,0.0009738567260648647,C125,S
3,female,0.4864086183139171,1,5,347082,0.0009494063940019758,,S
3,male,0.37218010356136805,0,0,SOTON/O.Q. 3101305,0.0007264471819317893,,S
3,female,0.37218010356136805,1,0,367230,0.0007264471819317893,,Q
3,male,0.37218010356136805,0,0,370377,0.0007264471819317893,,Q
3,male,0.4363021420518602,0,0,364512,0.0008516050657504202,,S
2,female,0.2985093323312038,1,2,220845,0.0005826514130586424,,S
3,male,0.42377552298634596,1,1,347080,0.0008271547336875313,,S
3,female,0.32356257046223225,1,0,A/5. 3336,0.0006315520771844202,,S
2,female,0.04797695102091946,2,1,230136,9.364477180086447e-05,F4,S
2,male,0.32356257046223225,0,0,31028,0.0006315520771844202,,S
3,male,0.33608918952774647,1,0,2659,0.000656002409247309,,C
1,male,0.5239884755104597,1,0,11753,0.0010227573901906424,D19,S
3,male,0.24840285606914692,1,1,2653,0.00048485008480708675,,C
3,male,0.26092947513466114,0,0,350029,0.0005093004168699757,,S
3,male,0.26092947513466114,0,0,54636,0.0005093004168699757,,S
1,male,0.7619942377552299,0,0,36963,0.0014873136993855316,D50,S
2,male,0.711887761493173,0,0,219533,0.0013895123711339758,,Q
1,female,0.26092947513466114,0,0,13502,0.0005093004168699757,D9,S
3,male,0.32356257046223225,0,0,349224,0.0006315520771844202,,S
3,male,0.37218010356136805,0,0,334912,0.0007264471819317893,,Q
1,male,1.0,0,0,27042,0.0019518700085804205,A23,S
3,male,0.6367280471000877,0,0,347743,0.0012428103787566426,,S
1,male,0.3987222848553175,0,0,13214,0.0007782540695617535,B50,C
1,male,0.37218010356136805,0,0,112052,0.0007264471819317893,,S
3,female,0.11061004634849055,3,2,347088,0.00021589643211530896,,S
2,female,0.3486158085932607,0,0,237668,0.000680452741310198,,S
3,male,0.3987222848553175,0,0,STON/O 2. 3101292,0.0007782540695617535,,S
2,male,0.3861956657898033,1,1,C.A. 31921,0.0007538037374988645,,S
3,female,0.5114618564449455,0,5,3101295,0.0009983070581277534,,S
3,male,0.37218010356136805,1,0,376564,0.0007264471819317893,,S
3,male,0.24840285606914692,0,0,350050,0.00048485008480708675,,S
1,female,0.2985093323312038,0,0,PC 17477,0.0005826514130586424,B35,C
3,female,0.02292371288989102,3,2,347088,4.4744107675086685e-05,,S
3,male,0.37218010356136805,0,0,1601,0.0007264471819317893,,S
3,female,0.007265439057998246,2,1,2666,1.4181192596475559e-05,,C
1,male,0.599148189903545,1,0,PC 17572,0.0011694593825679759,D33,C
3,male,0.2358762370036327,0,0,349231,0.0004603997527441978,,S
1,male,0.6993611424276588,0,0,13213,0.001365062039071087,A26,C
3,male,0.37218010356136805,0,0,S.O./P.P. 751,0.0007264471819317893,,S
3,female,0.2859827132656896,0,0,CA. 2314,0.0005582010809957534,,S
3,male,0.37218010356136805,0,0,349221,0.0007264471819317893,,S
2,female,0.22334961793811847,0,1,231919,0.00043594942068130894,,S
3,male,0.26092947513466114,0,0,8475,0.0005093004168699757,,S
3,female,0.37218010356136805,0,0,330919,0.0007264471819317893,,Q
3,female,0.22334961793811847,0,0,365226,0.00043594942068130894,,Q
2,male,0.2985093323312038,2,0,S.O.C. 14879,0.0005826514130586424,,S
3,male,0.37218010356136805,0,0,349223,0.0007264471819317893,,S
3,female,0.3987222848553175,1,1,364849,0.0007782540695617535,,Q
2,male,0.2859827132656896,0,0,29751,0.0005582010809957534,,S
1,male,0.7244143805586872,0,2,35273,0.0014139627031968648,D48,C
1,male,0.6242014280345735,2,0,PC 17611,0.0012183600466937536,,S
3,male,0.4989352373794313,0,0,2623,0.0009738567260648647,,C
1,male,0.5866215708380308,0,0,5727,0.0011450090505050869,E58,S
3,male,0.4488287611173744,0,0,349210,0.0008760553978133091,,S
3,male,0.24840285606914692,1,0,STON/O 2. 3101285,0.00048485008480708675,,S
2,male,0.3987222848553175,2,0,S.O.C. 14879,0.0007782540695617535,,S
2,male,0.311035951396718,0,0,234686,0.0006071017451215313,,S
3,male,0.37218010356136805,0,0,312993,0.0007264471819317893,,S
3,male,0.5365150945759739,0,0,A/5 3536,0.0010472077222535314,,S
1,female,0.37218010356136805,1,0,19996,0.0007264471819317893,C126,S
2,female,0.4989352373794313,1,1,29750,0.0009738567260648647,,S
1,male,0.3861956657898033,1,0,F.C. 12750,0.0007538037374988645,B71,S
2,male,0.8747338093448578,0,0,C.A. 24580,0.0017073666879515316,,S
2,male,0.3861956657898033,0,0,244270,0.0007538037374988645,,S
2,male,0.37218010356136805,0,0,239856,0.0007264471819317893,,S
3,male,0.22334961793811847,0,0,349912,0.00043594942068130894,,S
3,male,0.3047726418639609,0,0,342826,0.0005948765790900868,,S
3,female,0.22334961793811847,0,0,4138,0.00043594942068130894,,S
3,female,0.5365150945759739,1,6,CA 2144,0.0010472077222535314,,S
1,male,0.4488287611173744,0,1,PC 17755,0.0008760553978133091,B51 B53 B55,C
3,female,0.37218010356136805,0,0,330935,0.0007264471819317893,,Q
1,male,0.33608918952774647,0,0,PC 17572,0.000656002409247309,D49,C
3,male,0.24840285606914692,0,0,6563,0.00048485008480708675,,S
3,male,0.17324314167606164,5,2,CA 2144,0.00033814809242975344,,S
2,male,0.7494676186897157,1,1,29750,0.0014628633673226426,,S
2,male,0.311035951396718,1,2,SC/Paris 2123,0.0006071017451215313,,C
3,male,0.17324314167606164,4,1,3101295,0.00033814809242975344,,S
3,male,0.2358762370036327,0,0,349228,0.0004603997527441978,,S
3,male,0.22334961793811847,0,0,350036,0.00043594942068130894,,S
1,female,0.18576976074157586,0,1,24160,0.0003625984244926423,B5,S
1,male,0.3861956657898033,1,0,17474,0.0007538037374988645,B20,S
3,female,0.04797695102091946,0,1,349256,9.364477180086447e-05,,C
3,male,0.37218010356136805,0,0,1601,0.0007264471819317893,,S
3,male,0.311035951396718,0,0,2672,0.0006071017451215313,,C
1,male,0.7494676186897157,0,0,113800,0.0014628633673226426,,S
2,male,0.6492546661656019,0,0,248731,0.0012672607108195314,,S
3,male,0.5490417136414881,0,0,363592,0.0010716580543164201,,S
3,female,0.37218010356136805,0,0,35852,0.0007264471819317893,,Q
1,male,0.6116748089690592,1,1,17421,0.0011939097146308646,C68,C
3,male,0.5239884755104597,0,0,348121,0.0010227573901906424,F G63,S
1,female,0.22334961793811847,1,0,PC 17757,0.00043594942068130894,C62 C64,C
1,male,0.4363021420518602,0,0,PC 17475,0.0008516050657504202,E24,S
3,female,0.22334961793811847,0,1,2691,0.00043594942068130894,,C
3,male,0.311035951396718,0,0,36864,0.0006071017451215313,,Q
3,male,0.32356257046223225,1,0,350025,0.0006315520771844202,,S
2,male,0.4864086183139171,0,0,250655,0.0009494063940019758,,S
2,female,0.5615683327070023,0,0,223596,0.0010961083863793091,,S
1,male,0.5239884755104597,0,0,PC 17476,0.0010227573901906424,E24,S
1,female,0.27345609420017536,0,0,113781,0.0005337507489328646,,S
3,male,0.37218010356136805,1,1,2661,0.0007264471819317893,,C
1,female,0.2985093323312038,0,0,PC 17482,0.0005826514130586424,C90,C
1,male,0.37218010356136805,0,0,113028,0.0007264471819317893,C124,S
1,male,0.599148189903545,1,0,19996,0.0011694593825679759,C126,S
3,male,0.36114242765877486,0,0,7545,0.0007049030733730868,,S
2,male,0.6492546661656019,0,0,250647,0.0012672607108195314,,S
3,male,0.2358762370036327,0,0,348124,0.0004603997527441978,F G73,S
1,female,0.47388199924840285,0,0,PC 17757,0.0009249560619390869,C45,C
2,female,0.33608918952774647,0,0,34218,0.000656002409247309,E101,S
3,male,0.37218010356136805,0,0,36568,0.0007264471819317893,,Q
3,male,0.41124890392083174,0,0,347062,0.0008027044016246424,,S
2,female,0.0730301891519479,0,1,248727,0.00014254543592664228,,S
3,male,0.21082299887260428,1,0,350048,0.00041149908861842007,,S
2,male,0.42377552298634596,0,0,12233,0.0008271547336875313,,S
2,male,0.6242014280345735,0,0,250643,0.0012183600466937536,,S
1,male,0.33608918952774647,1,0,113806,0.000656002409247309,E8,S
3,male,0.24840285606914692,0,0,315094,0.00048485008480708675,,S
2,female,0.3736690467242891,3,0,31027,0.0007293534054359757,,S
3,female,0.37218010356136805,0,0,36866,0.0007264471819317893,,Q
2,male,0.311035951396718,1,0,236853,0.0006071017451215313,,S
3,female,0.311035951396718,1,0,STON/O2. 3101271,0.0006071017451215313,,S
1,female,0.36114242765877486,0,0,24160,0.0007049030733730868,B5,S
3,male,0.13566328447951898,0,0,2699,0.0002647970962410867,,C
2,male,0.37218010356136805,0,0,239855,0.0007264471819317893,,S
2,male,0.2859827132656896,0,0,28425,0.0005582010809957534,,S
2,male,0.2859827132656896,0,0,233639,0.0005582010809957534,,S
3,male,0.3548791181260178,0,0,54636,0.0006926779073416424,,S
3,female,0.599148189903545,1,3,W./C. 6608,0.0011694593825679759,,S
1,male,0.4363021420518602,0,0,PC 17755,0.0008516050657504202,B101,C
3,male,0.37218010356136805,0,0,349201,0.0007264471819317893,,S
3,male,0.37218010356136805,0,0,349218,0.0007264471819317893,,S
1,male,0.37218010356136805,0,0,16988,0.0007264471819317893,D45,S
1,male,0.4488287611173744,1,0,19877,0.0008760553978133091,C46,S
1,female,0.26092947513466114,2,2,PC 17608,0.0005093004168699757,B57 B59 B63 B66,C
3,male,0.2985093323312038,1,0,376566,0.0005826514130586424,,S
3,male,0.3861956657898033,0,0,STON/O 2. 3101288,0.0007538037374988645,,S
1,male,0.8747338093448578,1,1,WE/P 5735,0.0017073666879515316,B22,S
3,male,0.19829637980709008,1,1,C.A. 2673,0.00038704875655553125,,S
2,female,0.3736690467242891,0,0,250648,0.0007293534054359757,,S
1,male,0.2358762370036327,1,0,113773,0.0004603997527441978,D30,S
3,male,0.3861956657898033,0,0,335097,0.0007538037374988645,,Q
2,female,0.04797695102091946,1,1,29103,9.364477180086447e-05,,S
3,male,0.0730301891519479,0,1,392096,0.00014254543592664228,E121,S
3,male,0.41124890392083174,0,0,345780,0.0008027044016246424,,S
3,male,0.2859827132656896,0,0,349204,0.0005582010809957534,,S
2,female,0.599148189903545,1,2,220845,0.0011694593825679759,,S
2,male,0.006263309532757109,1,1,250649,1.2225166031444448e-05,,S
3,male,0.3486158085932607,0,0,350042,0.000680452741310198,,S
2,male,0.22334961793811847,0,0,29108,0.00043594942068130894,,S
3,male,0.42377552298634596,0,0,363294,0.0008271547336875313,,S
1,female,0.41124890392083174,0,0,110152,0.0008027044016246424,B77,S
3,male,0.37218010356136805,0,0,358585,0.0007264471819317893,,S
3,male,0.5114618564449455,0,0,SOTON/O2 3101272,0.0009983070581277534,,S
3,male,0.24840285606914692,0,0,2663,0.00048485008480708675,,C
1,female,0.4488287611173744,1,2,113760,0.0008760553978133091,B96 B98,S
3,male,0.19829637980709008,0,0,347074,0.00038704875655553125,,S
1,female,0.6367280471000877,1,0,13502,0.0012428103787566426,D11,S
1,male,0.37218010356136805,0,0,112379,0.0007264471819317893,,C
3,female,0.3799323562570462,0,0,364850,0.0007415785714674202,,Q
3,male,0.37218010356136805,1,0,371110,0.0007264471819317893,,Q
3,male,0.3987222848553175,0,0,8471,0.0007782540695617535,,S
3,male,0.2985093323312038,0,0,345781,0.0005826514130586424,,S
3,male,0.599148189903545,0,0,350047,0.0011694593825679759,,S
2,female,0.711887761493173,0,0,S.O./P.P. 3,0.0013895123711339758,E77,S
3,male,0.37218010356136805,0,0,2674,0.0007264471819317893,,C
2,female,0.6743079042966303,1,3,29105,0.0013161613749453093,,S
3,male,0.22334961793811847,0,0,347078,0.00043594942068130894,,S
3,male,0.37218010356136805,0,0,383121,0.0007264471819317893,F38,Q
3,female,0.06050357008643367,0,0,364516,0.00011809510386375336,,S
3,male,0.37218010356136805,0,0,36865,0.0007264471819317893,,Q
1,female,0.5365150945759739,0,1,24160,0.0010472077222535314,B3,S
3,female,0.16071652261054742,0,0,2687,0.0003136977603668645,,C
1,female,0.21082299887260428,1,0,17474,0.00041149908861842007,B20,S
1,male,0.36114242765877486,0,0,113501,0.0007049030733730868,D6,S
3,male,0.37218010356136805,1,2,W./C. 6607,0.0007264471819317893,,S
3,male,0.311035951396718,0,0,SOTON/O.Q. 3101312,0.0006071017451215313,,S
3,male,0.311035951396718,0,0,374887,0.0006071017451215313,,S
3,female,0.22334961793811847,0,0,3101265,0.00043594942068130894,,S
3,male,0.09808342728297632,4,1,382652,0.00019144610005242005,,Q
3,male,0.0103970938243768,1,2,C.A. 2315,2.0293775612197783e-05,,S
1,male,0.5740949517725166,0,0,PC 17593,0.0011205587184421981,B82 B84,C
3,male,0.37218010356136805,0,0,12460,0.0007264471819317893,,Q
2,male,0.19829637980709008,0,0,239865,0.00038704875655553125,,S
3,female,0.37218010356136805,8,2,CA. 2343,0.0007264471819317893,,S
1,male,0.37218010356136805,0,0,PC 17600,0.0007264471819317893,,C
3,male,0.311035951396718,0,0,349203,0.0006071017451215313,,S
2,male,0.4864086183139171,0,0,28213,0.0009494063940019758,,S
